lat,lon,stop_count,total_passengers,avg_occupancy,center_lat,center_lon
39.642342342342346,32.71411764705882,4,717.2094017094017,18.524572649572647,39.6427927927928,32.71470588235294
39.64414414414414,32.712941176470586,4,717.2094017094017,18.524572649572647,39.644594594594594,32.7135294117647
39.645045045045045,32.718823529411765,2,233.16239316239316,26.11111111111111,39.645495495495496,32.71941176470588
39.64594594594595,32.718823529411765,7,1563.0299145299145,12.574481074481074,39.6463963963964,32.71941176470588
39.64774774774775,32.72117647058823,2,484.04700854700855,10.938034188034187,39.6481981981982,32.72176470588235
39.64774774774775,32.94,1,70.77777777777777,16.273504273504273,39.6481981981982,32.940588235294115
39.64954954954955,32.7235294117647,4,717.2094017094017,18.524572649572647,39.65,32.72411764705882
39.64954954954955,32.832941176470584,3,0.0,0.0,39.65,32.8335294117647
39.64954954954955,32.94117647058823,1,70.77777777777777,16.273504273504273,39.65,32.94176470588235
39.65045045045045,33.04235294117647,6,143.14925373134326,21.888059701492537,39.6509009009009,33.042941176470585
39.65135135135135,32.724705882352936,4,717.2094017094017,18.524572649572647,39.6518018018018,32.72529411764705
39.652252252252254,32.802352941176466,5,352.85042735042737,19.05042735042735,39.652702702702705,32.80294117647058
39.652252252252254,32.80470588235294,10,705.7008547008547,19.05042735042735,39.652702702702705,32.80529411764706
39.652252252252254,32.959999999999994,1,70.77777777777777,16.273504273504273,39.652702702702705,32.96058823529411
39.653153153153156,32.339999999999996,2,382.95726495726495,34.34188034188034,39.65360360360361,32.34058823529411
39.653153153153156,32.724705882352936,4,717.2094017094017,18.524572649572647,39.65360360360361,32.72529411764705
39.653153153153156,32.796470588235294,40,2046.5557851766807,13.7043462176298,39.65360360360361,32.79705882352941
39.653153153153156,32.95058823529411,1,70.77777777777777,16.273504273504273,39.65360360360361,32.95117647058823
39.65495495495495,32.345882352941175,1,191.47863247863248,34.34188034188034,39.6554054054054,32.34647058823529
39.65495495495495,32.724705882352936,9,1784.8076923076924,14.756410256410255,39.6554054054054,32.72529411764705
39.65675675675676,32.72705882352941,4,717.2094017094017,18.524572649572647,39.65720720720721,32.72764705882353
39.65855855855856,33.02705882352941,18,1247.0979716800612,17.96411106858868,39.65900900900901,33.027647058823526
39.65945945945946,32.435294117647054,1,49.42786069651741,12.840796019900498,39.65990990990991,32.43588235294117
39.65945945945946,32.72705882352941,4,717.2094017094017,18.524572649572647,39.65990990990991,32.72764705882353
39.65945945945946,32.959999999999994,2,141.55555555555554,16.273504273504273,39.65990990990991,32.96058823529411
39.660360360360364,32.43176470588235,2,98.85572139303483,12.840796019900498,39.660810810810815,32.43235294117647
39.660360360360364,32.83411764705882,3,103.53846153846153,6.94017094017094,39.660810810810815,32.834705882352935
39.66126126126126,33.02117647058823,12,1103.948717948718,16.002136752136753,39.66171171171171,33.02176470588235
39.66216216216216,32.72588235294118,3,594.9358974358975,14.756410256410255,39.66261261261261,32.726470588235294
39.66216216216216,32.72941176470588,4,717.2094017094017,18.524572649572647,39.66261261261261,32.73
39.66306306306306,32.72941176470588,4,717.2094017094017,18.524572649572647,39.663513513513514,32.73
39.66306306306306,32.808235294117644,38,1905.000229621125,13.569127372583774,39.663513513513514,32.80882352941176
39.66306306306306,32.82823529411765,24,826.4275800484755,8.279323468129439,39.663513513513514,32.828823529411764
39.663963963963965,32.730588235294114,4,717.2094017094017,18.524572649572647,39.664414414414416,32.73117647058823
39.663963963963965,32.830588235294115,16,1220.128205128205,21.84188034188034,39.664414414414416,32.83117647058823
39.66486486486487,32.730588235294114,8,1434.4188034188035,18.524572649572647,39.66531531531532,32.73117647058823
39.66486486486487,32.73176470588235,2,283.87179487179486,23.205128205128204,39.66531531531532,32.732352941176465
39.666666666666664,32.73176470588235,1,141.93589743589743,23.205128205128204,39.667117117117115,32.732352941176465
39.66846846846847,32.712941176470586,15,2974.6794871794873,14.756410256410255,39.66891891891892,32.7135294117647
39.66846846846847,32.83764705882353,2,0.0,0.0,39.66891891891892,32.838235294117645
39.67027027027027,33.01764705882353,4,239.25855083556576,17.046416634774843,39.67072072072072,33.018235294117645
39.671171171171174,32.73294117647058,6,1189.871794871795,14.756410256410255,39.671621621621625,32.7335294117647
39.67297297297297,32.83411764705882,1,0.0,0.0,39.67342342342342,32.834705882352935
39.67387387387387,32.67411764705882,1,141.93589743589743,23.205128205128204,39.674324324324324,32.67470588235294
39.67387387387387,32.68,1,141.93589743589743,23.205128205128204,39.674324324324324,32.68058823529412
39.67387387387387,32.68941176470588,2,283.87179487179486,23.205128205128204,39.674324324324324,32.69
39.674774774774775,32.435294117647054,1,49.42786069651741,12.840796019900498,39.675225225225226,32.43588235294117
39.674774774774775,32.73529411764706,2,244.54700854700855,29.82905982905983,39.675225225225226,32.735882352941175
39.67567567567568,32.50588235294117,2,69.38939915805588,10.05073989029213,39.67612612612613,32.50647058823529
39.67567567567568,32.73647058823529,1,141.93589743589743,23.205128205128204,39.67612612612613,32.73705882352941
39.67567567567568,32.81294117647059,40,2046.5557851766807,13.7043462176298,39.67612612612613,32.813529411764705
