grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.6306_32.8118,0.35854953505523973,39.63063063063063,32.811764705882354,False,0.2413793103448276,False,False
39.6306_32.8235,0.3878615141646284,39.63063063063063,32.8235294117647,False,0.3232758620689655,False,False
39.6306_32.9059,0.47959629091676664,39.63063063063063,32.90588235294118,False,0.02586206896551724,False,False
39.6306_32.9176,0.47959629091676664,39.63063063063063,32.917647058823526,False,0.02586206896551724,False,False
39.6306_33.1059,0.6839668921882361,39.63063063063063,33.10588235294117,False,0.3232758620689655,False,False
39.6396_32.7059,0.33102592817016513,39.63963963963964,32.705882352941174,False,0.3103448275862069,False,False
39.6396_32.7176,0.2921151692094342,39.63963963963964,32.71764705882353,False,0.21551724137931033,False,False
39.6396_32.9294,0.47952240124902434,39.63963963963964,32.92941176470588,False,0.02586206896551724,False,False
39.6486_32.3294,0.5564104055653362,39.648648648648646,32.32941176470588,False,0.1810344827586207,False,False
39.6486_32.3412,0.5564105738934705,39.648648648648646,32.34117647058824,False,0.1810344827586207,False,False
39.6486_32.7176,0.31129097989555377,39.648648648648646,32.71764705882353,False,0.2672413793103448,False,False
39.6486_32.7882,0.2521846443209313,39.648648648648646,32.78823529411765,False,0.3620689655172414,False,False
39.6486_32.8,0.38594551681803463,39.648648648648646,32.8,False,0.3577586206896552,False,False
39.6486_32.9412,0.47959629091676664,39.648648648648646,32.94117647058823,False,0.02586206896551724,False,False
