grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.7477_32.4235,0.23983207823553607,39.74774774774775,32.423529411764704,False,0.011627906976744186,False,False
39.7477_32.6,0.5850662532392132,39.74774774774775,32.6,False,0.19767441860465115,False,False
39.7477_32.6471,0.40099928649656125,39.74774774774775,32.64705882352941,False,0.05813953488372093,False,False
39.7477_32.7176,0.49224856794268707,39.74774774774775,32.71764705882353,False,0.36046511627906974,True,True
39.7477_32.7294,0.3103393962080174,39.74774774774775,32.72941176470588,False,0.0,False,False
39.7477_32.7412,0.31036992549819015,39.74774774774775,32.74117647058824,False,0.0,False,False
39.7477_32.7529,0.24743347823469286,39.74774774774775,32.752941176470586,False,0.0,False,False
39.7477_32.7647,0.4672027466601365,39.74774774774775,32.76470588235294,False,0.13953488372093023,False,False
39.7477_32.8118,0.5441432939119698,39.74774774774775,32.811764705882354,False,0.2558139534883721,True,True
39.7477_32.8588,0.2072156641326579,39.74774774774775,32.858823529411765,False,0.0,False,False
39.7477_32.8706,0.20718399279194244,39.74774774774775,32.870588235294115,False,0.0,False,False
39.7477_33.1059,0.35696668961127764,39.74774774774775,33.10588235294117,False,0.0,False,False
39.7568_32.3882,0.6120495864789873,39.75675675675676,32.38823529411765,False,0.3953488372093023,True,True
39.7568_32.6353,0.5852177016841427,39.75675675675676,32.63529411764706,False,0.19767441860465115,False,False
39.7568_32.6471,0.3695813772594081,39.75675675675676,32.64705882352941,False,0.08139534883720931,False,False
39.7568_32.6588,0.385524647524933,39.75675675675676,32.65882352941176,False,0.046511627906976744,False,False
39.7568_32.7294,0.5061931998202341,39.75675675675676,32.72941176470588,False,0.3023255813953488,True,True
39.7568_32.7412,0.3724157960828088,39.75675675675676,32.74117647058824,False,0.2441860465116279,True,True
39.7568_32.7529,0.33659216915203394,39.75675675675676,32.752941176470586,False,0.2558139534883721,True,True
39.7568_32.7882,0.2748633126447994,39.75675675675676,32.78823529411765,False,0.18604651162790697,False,False
39.7568_32.8,0.3267079905761625,39.75675675675676,32.8,False,0.11627906976744186,False,False
39.7568_32.8118,0.421732875866909,39.75675675675676,32.811764705882354,False,0.01744186046511628,False,False
39.7568_32.8471,0.2072156641326579,39.75675675675676,32.84705882352941,False,0.0,False,False
39.7568_32.8588,0.20728110705533412,39.75675675675676,32.858823529411765,False,0.0,False,False
39.7658_32.6471,0.6072878189180119,39.76576576576576,32.64705882352941,False,0.029069767441860465,False,False
39.7658_32.6588,0.3390206545650647,39.76576576576576,32.65882352941176,False,0.23255813953488372,False,False
39.7658_32.6706,0.42633098408346704,39.76576576576576,32.67058823529412,False,0.029069767441860465,False,False
39.7658_32.6824,0.7599675166029205,39.76576576576576,32.68235294117647,False,0.029069767441860465,False,False
39.7658_32.6941,0.7599675166029205,39.76576576576576,32.694117647058825,False,0.029069767441860465,False,False
39.7658_32.7176,0.6489429488522785,39.76576576576576,32.71764705882353,False,0.11627906976744186,False,False
39.7658_32.7294,0.6489429488522785,39.76576576576576,32.72941176470588,False,0.11627906976744186,False,False
39.7658_32.7412,0.47194090326913896,39.76576576576576,32.74117647058824,False,0.20930232558139536,False,False
39.7658_32.7647,0.4421216886015486,39.76576576576576,32.76470588235294,False,0.26744186046511625,True,True
39.7658_32.8,0.24221248776013396,39.76576576576576,32.8,False,0.09302325581395349,False,False
39.7658_32.8118,0.4605462575512992,39.76576576576576,32.811764705882354,False,0.01744186046511628,False,False
39.7658_32.8235,0.4697050129482025,39.76576576576576,32.8235294117647,False,0.2441860465116279,True,True
39.7658_32.8471,0.20728110705533412,39.76576576576576,32.84705882352941,False,0.0,False,False
39.7658_32.9882,0.3570072465671323,39.76576576576576,32.98823529411764,False,0.0,False,False
39.7748_32.3765,0.6120798660810236,39.77477477477478,32.37647058823529,False,0.3953488372093023,True,True
39.7748_32.3882,0.6121412346297218,39.77477477477478,32.38823529411765,False,0.3953488372093023,True,True
39.7748_32.4,0.6121104156382084,39.77477477477478,32.4,False,0.3953488372093023,True,True
39.7748_32.4118,0.6120495864789873,39.77477477477478,32.411764705882355,False,0.3953488372093023,True,True
39.7748_32.4235,0.6120798660810236,39.77477477477478,32.423529411764704,False,0.3953488372093023,True,True
39.7748_32.4353,0.6122993526348002,39.77477477477478,32.43529411764706,False,0.3953488372093023,True,True
39.7748_32.5059,0.24150633181042896,39.77477477477478,32.50588235294118,False,0.011627906976744186,False,False
